session_id,path,viewedAt,pageviewCount,browserName,deviceType,osName,city,country,region,trafficSource,referrerUrl,utmSource,utmMedium,utmCampaign,utmContent,timeOnPageMs
wix_unknown_182026_9,/contact,2026-01-08T09:00:00Z,1,Chrome,desktop,Windows,Lynnwood,US,WA,direct,,,,,,
wix_unknown_1142026_16,/,2026-01-14T16:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_84.37.215.61_222026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-02T06:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,22476756,
wix_136.226.243.111_2172026_4,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-17T04:00:00Z,1,Edge,desktop,Windows,Chennai,IN,TN,organic,https://bing.com/,,,,,
wix_46.110.111.220_2122026_16,/,2026-02-12T16:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,5000
wix_200.155.91.223_4122026_9,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-04-12T09:00:00Z,1,Edge,desktop,Windows,São Paulo,BR,SP,direct,,,,,,
wix_unknown_1122026_21,/,2026-01-12T21:00:00Z,1,Chrome,desktop,Mac OS,San Francisco,US,CA,direct,,,,,,
wix_172.225.26.24_5142026_6,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-14T06:00:00Z,1,Safari,mobile,iOS,Zurich,CH,ZH,direct,,,,,,
wix_unknown_152026_6,/solutions/company-os,2026-01-05T06:00:00Z,1,Firefox,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,
wix_108.65.0.193_332026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-03T14:00:00Z,1,Edge,desktop,Windows,Fremont,US,CA,referral,https://statics.teams.cdn.office.net/,,,,,
wix_46.110.111.220_2122026_16,/solutions/employee-strategies,2026-02-12T16:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,40000
wix_172.91.200.26_2212026_21,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-21T21:00:00Z,1,Chrome,desktop,Windows,Valencia,US,CA,organic,https://google.com/,,,,,
wix_unknown_172026_8,/,2026-01-07T08:00:00Z,1,Edge,desktop,Windows,Dallas,US,TX,organic,https://google.com/,,,,,4000
wix_68.168.225.126_332026_10,/clients,2026-03-03T10:00:00Z,1,Chrome,desktop,Windows,Eagle Butte,US,SD,organic,https://google.com/,,,,,12000
wix_166.198.252.137_3212026_12,/applications/holidays-and-birthdays-web-part,2026-03-21T12:00:00Z,1,LinkedIn App,mobile,iOS,,US,WA,organic,https://linkedin.com/,,,,,
wix_108.206.17.134_3302026_5,/careers,2026-03-30T05:00:00Z,1,Edge,desktop,Windows,Harvest,US,AL,organic,https://google.com/,,,,,
wix_165.225.10.247_452026_9,/,2026-04-05T09:00:00Z,1,Chrome,desktop,Windows,Denver,US,CO,organic,https://google.com/,,,,,1000
wix_168.91.46.119_3272026_7,/,2026-03-27T07:00:00Z,1,Chrome,desktop,Linux,,US,,direct,,,,,,
wix_213.201.204.42_452026_18,/post/sharepoint-s-next-25-years,2026-04-05T18:00:00Z,1,Chrome,desktop,Mac OS,New York,US,NY,direct,,,,,,
wix_73.140.139.238_532026_12,/team,2026-05-03T12:00:00Z,1,Chrome,desktop,Mac OS,Redmond,US,WA,direct,https://chatgpt.com/,chatgpt.com,,,,50000
wix_146.75.136.1_332026_14,/team,2026-03-03T14:00:00Z,1,Safari,mobile,iOS,Seattle,US,WA,direct,https://synozur.com/,,,,,
wix_64.222.84.197_342026_6,/items/2026-ai-report,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_5.194.44.141_2242026_9,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-24T09:00:00Z,1,Chrome,mobile,Android,Dubai,AE,DU,direct,,perplexity,,,,
wix_192.42.116.99_582026_20,/start,2026-05-08T20:00:00Z,1,Chrome,desktop,Mac OS,,NL,,direct,,,,,,18000
wix_50.54.141.224_3122026_9,/,2026-03-12T09:00:00Z,1,Edge,desktop,Windows,Snohomish,US,WA,direct,,,,,,414000
wix_50.47.248.147_1312026_4,/applications,2026-01-31T04:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,organic,https://bing.com/,,,,,
wix_46.110.111.220_4262026_14,/about,2026-04-26T14:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,4000
wix_136.226.58.200_282026_12,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-08T12:00:00Z,1,Edge,desktop,Windows,Miami,US,FL,direct,,,,,,
wix_104.28.116.52_532026_17,/,2026-05-03T17:00:00Z,1,Safari,mobile,iOS,Nampa,US,ID,direct,,,,,,34000
wix_73.138.32.102_422026_12,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-04-02T12:00:00Z,1,Edge,desktop,Windows,Port Saint Lucie,US,FL,organic,https://bing.com/,,,,,
wix_194.120.133.31_382026_6,/team,2026-03-08T06:00:00Z,1,Safari,desktop,Mac OS,Southall,GB,EAL,direct,,,,,,927000
wix_66.42.7.89_4132026_4,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-13T04:00:00Z,1,Edge,desktop,Windows,Marco Island,US,FL,organic,https://bing.com/,,,,,
wix_199.18.236.102_5122026_10,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-05-12T10:00:00Z,1,Chrome,desktop,Windows,Alliance,US,OH,organic,https://google.com/,,,,,
wix_50.47.248.147_2132026_8,/case-studies/ai-transformation-at-a-private-equity-portfolio-company,2026-02-13T08:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,
wix_38.135.25.144_3182026_23,/insights/tags/ideal-customer-profiles,2026-03-18T23:00:00Z,1,Chrome,desktop,Mac OS,Somers,US,NY,direct,,,,,,9000
wix_46.110.111.220_2122026_16,/services/experiences,2026-02-12T16:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,32000
wix_67.180.209.10_622026_6,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-06-02T06:00:00Z,1,Safari,mobile,iOS,San Francisco,US,CA,organic,https://google.com/,,,,,
wix_unknown_112026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-01T08:00:00Z,1,Chrome,desktop,Windows,Britt,US,IA,organic,https://duckduckgo.com/,,,,,
wix_170.63.193.139_5102026_14,/services-overview/default,2026-05-10T14:00:00Z,1,Safari,desktop,Mac OS,Chelsea,US,MA,organic,https://google.com/,,,,,13000
wix_136.226.54.175_612026_11,/careers,2026-06-01T11:00:00Z,1,Chrome,desktop,Mac OS,Seattle,US,WA,organic,https://google.com/,,,,,
wix_137.186.156.80_5192026_7,/,2026-05-19T07:00:00Z,1,Chrome,desktop,Windows,Cochrane,CA,AB,direct,https://chatgpt.com/,chatgpt.com,,,,10000
wix_139.177.225.249_3222026_6,/post/ai-in-2026-a-trillion-dollars-is-coming-who-wins,2026-03-22T06:00:00Z,1,Chrome,desktop,Mac OS,,SG,,direct,,,,,,
wix_76.88.85.206_3102026_11,/event-list,2026-03-10T11:00:00Z,1,Chrome,desktop,Windows,Carlsbad,US,CA,organic,https://google.com/,,,,,17000
wix_136.226.109.93_222026_11,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-02T11:00:00Z,1,Chrome,desktop,Windows,Chicago,US,IL,organic,https://google.com/,,,,,
wix_204.93.96.95_1262026_8,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-26T08:00:00Z,1,Chrome,desktop,Mac OS,Chattanooga,US,TN,organic,https://google.com/,,,,,
wix_76.120.40.133_5132026_17,/,2026-05-13T17:00:00Z,1,Chrome,desktop,Mac OS,Parker,US,CO,organic,https://google.com/,,,,,
wix_212.181.26.230_622026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-06-02T03:00:00Z,1,Edge,desktop,Windows,Stockholm,SE,AB,direct,https://claude.ai/,,,,,
wix_50.47.248.147_4152026_15,/,2026-04-15T15:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,36000
wix_unknown_142026_11,/,2026-01-04T11:00:00Z,1,Safari,mobile,iOS,Southampton,GB,STH,direct,,,,,,
wix_79.155.82.106_3232026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-23T03:00:00Z,1,Chrome,desktop,Mac OS,Barcelona,ES,B,direct,https://gemini.google.com/,,,,,
wix_24.157.68.53_5272026_2,/team/michelle-caldwell,2026-05-27T02:00:00Z,1,Firefox,desktop,Windows,Belleville,CA,ON,organic,https://google.com/,,,,,
wix_165.225.8.168_622026_10,/team,2026-06-02T10:00:00Z,1,Chrome,desktop,Mac OS,Reston,US,VA,organic,https://google.com/,,,,,
wix_170.85.203.75_622026_11,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-06-02T11:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,organic,https://google.com/,,,,,26000
wix_unknown_1182026_8,/post/gpt-5-2-arrives-in-m365-copilot,2026-01-18T08:00:00Z,1,Chrome,desktop,Windows,Chicago,US,IL,direct,,,,,,
wix_162.254.169.241_352026_6,/team,2026-03-05T06:00:00Z,1,Edge,desktop,Windows,Chicago,US,IL,direct,https://synozur.com/,,,,,
wix_66.115.254.180_592026_6,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,2026-05-09T06:00:00Z,1,Safari,mobile,iOS,Bruce,US,SD,direct,,,,,,
wix_unknown_162026_9,/,2026-01-06T09:00:00Z,1,Edge,desktop,Windows,Woodinville,US,WA,organic,https://bing.com/,,,,,
wix_165.225.38.115_552026_9,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-05T09:00:00Z,1,Chrome,desktop,Windows,New York,US,NY,direct,,,,,,
wix_183.192.188.100_222026_17,/,2026-02-02T17:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_223.86.147.153_3122026_3,/services-overview/technology-transformation,2026-03-12T03:00:00Z,1,Chrome,desktop,Windows,Mianyang,CN,SC,direct,,,,,,
wix_217.63.113.60_2182026_4,/post/ai-in-action-how-new-copilot-features-change-content-management-and-productivity,2026-02-18T04:00:00Z,1,Edge,desktop,Windows,Bagsværd,DK,84,organic,https://linkedin.com/,,,,,
wix_209.245.161.8_542026_10,/about,2026-05-04T10:00:00Z,1,Chrome,desktop,Windows,Seattle,US,WA,direct,,,,,,6000
wix_unknown_1112026_15,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-11T15:00:00Z,1,Edge,desktop,Windows,Sparks,US,NV,organic,https://bing.com/,,,,,
wix_213.65.128.113_2172026_15,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-17T15:00:00Z,1,DuckDuckGo Mobile,mobile,iOS,,SE,,organic,https://duckduckgo.com/,,,,,
wix_unknown_182026_0,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-01-08T00:00:00Z,1,Edge,desktop,Windows,Seoul,KR,11,direct,,,,,,
wix_31.44.238.25_5132026_7,/models/ai-maturity-model,2026-05-13T07:00:00Z,1,Chrome,desktop,Mac OS,Vaxjo,SE,G,direct,,,,,,5000
wix_47.230.20.69_292026_18,/team,2026-02-09T18:00:00Z,1,Safari,mobile,iOS,New York,US,NY,organic,https://google.com/,,,,,78000
wix_107.77.236.200_2262026_10,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,2026-02-26T10:00:00Z,1,Edge,mobile,iOS,,US,GA,direct,,,,,,
wix_46.110.111.220_4262026_14,/services-overview/default,2026-04-26T14:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,7000
wix_47.246.171.187_4142026_4,/webinars/how-to-succeed-with-your-copilot-rollout,2026-04-14T04:00:00Z,1,Chrome,desktop,Mac OS,,SG,,direct,,,,,,
wix_153.66.149.120_3302026_10,/about,2026-03-30T10:00:00Z,1,Edge,desktop,Windows,Charleston,US,WV,direct,,,,,,47000
wix_24.134.227.129_1262026_4,/solutions/company-os,2026-01-26T04:00:00Z,1,Chrome,desktop,Linux,Oberstdorf,DE,BY,organic,https://duckduckgo.com/,,,,,374000
wix_75.73.96.214_3122026_9,/about,2026-03-12T09:00:00Z,1,Chrome,desktop,Windows,Chaska,US,MN,direct,https://synozur.com/,,,,,16000
wix_183.60.147.131_2262026_14,/post/how-strategy-consulting-methods-and-operations-consulting-drive-success,2026-02-26T14:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_142.202.255.82_4202026_20,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-20T20:00:00Z,1,Chrome,mobile,Android,Valletta,MT,60,organic,https://bing.com/,,,,,
wix_73.140.139.238_532026_16,/about,2026-05-03T16:00:00Z,1,Chrome,desktop,Mac OS,Redmond,US,WA,direct,,,,,,7000
wix_37.188.171.46_4222026_14,/solutions/strategic-roadmaps,2026-04-22T14:00:00Z,1,Chrome,desktop,Windows,,CZ,,direct,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,,,,,13000
wix_193.189.100.199_522026_21,/join,2026-05-02T21:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,43000
wix_139.130.65.218_1272026_17,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-27T17:00:00Z,1,Chrome,desktop,Windows,Coffs Harbour,AU,NSW,direct,https://gemini.google.com/,,,,,
wix_108.35.55.18_4192026_10,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-19T10:00:00Z,1,Safari,mobile,iOS,Jersey City,US,NJ,organic,https://google.com/,,,,,
wix_104.129.207.45_392026_16,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-09T16:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,organic,https://google.com/,,,,,
wix_172.56.78.11_1252026_9,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-01-25T09:00:00Z,1,Edge,desktop,Windows,Orlando,US,FL,organic,https://bing.com/,,,,,
wix_47.181.125.155_5192026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-19T11:00:00Z,1,Edge,desktop,Windows,Long Beach,US,CA,organic,https://google.com/,,,,,
wix_174.116.87.31_282026_12,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-02-08T12:00:00Z,1,Edge,desktop,Windows,Ottawa,CA,ON,referral,,hs_email,email,,17805809,
wix_4.39.165.18_472026_10,/case-studies,2026-04-07T10:00:00Z,1,Chrome,desktop,Windows,Birmingham,US,AL,organic,https://google.com/,,,,,
wix_82.22.80.75_2172026_13,/event-details/ai-im-global-summit,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_50.233.174.75_1142026_7,/start,2026-01-14T07:00:00Z,1,Chrome,desktop,Mac OS,Baltimore,US,MD,direct,https://synozur.com/,,,,,5000
wix_35.146.201.188_232026_20,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-03T20:00:00Z,1,Edge,desktop,Windows,Irving,US,TX,organic,https://bing.com/,,,,,21000
wix_73.164.171.54_3152026_13,/case-studies,2026-03-15T13:00:00Z,1,Firefox,desktop,Windows,Portland,US,OR,direct,,,,,,9000
wix_208.207.5.58_392026_11,/team/rob-asen,2026-03-09T11:00:00Z,1,Chrome,desktop,Mac OS,Washington,US,DC,organic,https://google.com/,,,,,
wix_unknown_1142026_13,/,2026-01-14T13:00:00Z,1,Edge,desktop,Windows,Boulder,US,CO,organic,https://google.com/,,,,,
wix_5.83.143.18_4242026_16,/insights/tags/ideal-customer-profiles,2026-04-24T16:00:00Z,1,Chrome,desktop,Mac OS,Amsterdam,NL,NH,direct,,,,,,12000
wix_96.230.13.229_552026_12,/about,2026-05-05T12:00:00Z,1,Chrome,desktop,Mac OS,Mansfield,US,MA,organic,https://google.com/,,,,,4000
wix_162.254.169.241_322026_8,/,2026-03-02T08:00:00Z,1,Edge,desktop,Windows,Chicago,US,IL,direct,,,,,,4000
wix_50.47.248.147_1312026_15,/,2026-01-31T15:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,
wix_136.226.237.109_1282026_19,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-28T19:00:00Z,1,Edge,desktop,Windows,Singapore,SG,,organic,https://bing.com/,,,,,
wix_208.127.145.21_1192026_5,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-01-19T05:00:00Z,1,Edge,desktop,Windows,Montreal,CA,QC,direct,https://synozur.com/post/introducing-the-knowledge-agent-for-microsoft-365-copilot?trk=public_post_comment-text,,,,,
wix_172.125.79.94_3312026_16,/,2026-03-31T16:00:00Z,1,Safari,mobile,iOS,Los Altos,US,CA,direct,,,,,,
wix_82.22.84.235_3302026_9,/,2026-03-30T09:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,26092443,
wix_162.10.181.208_2222026_23,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-22T23:00:00Z,1,Edge,desktop,Windows,Los Angeles,US,CA,organic,https://bing.com/,,,,,469000
wix_109.70.100.8_3292026_17,/insights/tags/ideal-customer-profiles,2026-03-29T17:00:00Z,1,Chrome,desktop,Mac OS,,AT,,direct,,,,,,55000
wix_170.85.56.203_622026_10,/about,2026-06-02T10:00:00Z,1,Chrome,desktop,Windows,Atlanta,US,GA,organic,https://google.com/,,,,,
wix_194.9.101.109_4142026_4,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-14T04:00:00Z,1,Edge,desktop,Windows,Paris,FR,75,organic,https://bing.com/,,,,,
wix_174.58.212.79_632026_17,/solutions/ai-strategy-and-design,2026-06-03T17:00:00Z,1,Safari,mobile,iOS,The Villages,US,FL,direct,,,,,,
wix_130.250.235.39_212026_11,/team,2026-02-01T11:00:00Z,1,Chrome,desktop,Windows,Bremen,US,ME,direct,,,,,,
wix_139.177.225.228_1212026_23,/post/gpt-5-2-arrives-in-m365-copilot,2026-01-21T23:00:00Z,1,Chrome,desktop,Mac OS,,SG,,direct,,,,,,
wix_203.55.81.2_1302026_22,/applications,2026-01-30T22:00:00Z,1,Chrome,desktop,Mac OS,,FR,,direct,,,,,,5000
wix_unknown_12312025_9,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2025-12-31T09:00:00Z,1,Safari,mobile,iOS,San Jose,US,CA,organic,https://google.com/,,,,,
wix_183.192.188.156_2262026_22,/insights/tags/gpt5,2026-02-26T22:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_49.229.237.20_5182026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-18T03:00:00Z,1,Edge,desktop,Windows,Bangkok,TH,10,organic,https://bing.com/,,,,,
wix_89.214.123.202_2182026_9,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-18T09:00:00Z,1,Chrome,desktop,Windows,,PT,,referral,,hs_email,email,,23481503,9000
wix_70.107.202.20_532026_20,/,2026-05-03T20:00:00Z,1,Safari,mobile,iOS,Northport,US,NY,organic,https://google.com/,,,,,28000
wix_75.8.103.52_3282026_19,/,2026-03-28T19:00:00Z,1,LinkedIn App,mobile,iOS,Fort Worth,US,TX,organic,https://linkedin.com/,,,,,37000
wix_45.84.107.54_452026_0,/insights/tags/user-experience-1,2026-04-05T00:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,56000
wix_unknown_1152026_20,/,2026-01-15T20:00:00Z,1,Edge,desktop,Windows,Puyallup,US,WA,direct,,,,,,
wix_45.84.107.182_5282026_1,/solutions/employee-effectiveness,2026-05-28T01:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,14000
wix_162.254.169.241_3222026_9,/,2026-03-22T09:00:00Z,1,Chrome,desktop,Windows,Chicago,US,IL,direct,,,,,,10000
wix_unknown_1132026_22,/careers,2026-01-13T22:00:00Z,1,Chrome,desktop,Windows,Paris,FR,75,direct,,,,,,
wix_185.220.101.7_3292026_17,/contact,2026-03-29T17:00:00Z,1,Chrome,desktop,Mac OS,Brandenburg,DE,BB,direct,,,,,,53000
wix_78.56.194.250_632026_0,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-06-03T00:00:00Z,1,Chrome,desktop,Windows,Vilnius,LT,57,direct,,,,,,
wix_146.75.165.46_592026_17,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-09T17:00:00Z,1,Safari,mobile,iOS,Weatherford,US,TX,organic,https://duckduckgo.com/,,,,,
wix_155.190.61.27_3292026_5,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-29T05:00:00Z,1,Chrome,desktop,Windows,Boston,US,MA,organic,https://google.com/,,,,,
wix_170.85.63.15_382026_14,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-03-08T14:00:00Z,1,Edge,desktop,Windows,London,GB,ENG,organic,https://bing.com/,,,,,
wix_185.220.101.103_1302026_22,/join,2026-01-30T22:00:00Z,1,Chrome,desktop,Mac OS,Brandenburg,DE,BB,direct,,,,,,40000
wix_73.160.74.136_4172026_12,/post/humanity-as-a-strategy-leadership-lessons-from-ed-deangelis,2026-04-17T12:00:00Z,1,Edge,desktop,Windows,Moorestown,US,NJ,organic,https://bing.com/,,,,,
wix_45.61.67.50_2172026_13,/,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_172.98.168.3_5182026_3,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-18T03:00:00Z,1,Chrome,desktop,Windows,Frankfurt am Main,DE,HE,organic,https://bing.com/,,,,,
wix_188.123.163.178_3152026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-15T08:00:00Z,1,Edge,desktop,Windows,Amman,JO,AM,referral,https://word-edit.officeapps.live.com/,,,,,
wix_98.43.35.128_342026_10,/,2026-03-04T10:00:00Z,1,Chrome,desktop,Windows,Englewood,US,CO,direct,,,,,,12000
wix_174.234.149.247_4202026_18,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-20T18:00:00Z,1,DuckDuckGo Mobile,mobile,iOS,,US,MN,organic,https://duckduckgo.com/,,,,,
wix_220.235.199.189_232026_18,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,2026-02-03T18:00:00Z,1,Edge,desktop,Windows,Brisbane,AU,QLD,referral,https://statics.teams.cdn.office.net/,,,,,
wix_185.247.201.115_5182026_7,/team/chris-mcnulty,2026-05-18T07:00:00Z,1,Edge,desktop,Windows,Epsom,GB,SRY,direct,,,,,,
wix_68.168.225.126_332026_10,/about,2026-03-03T10:00:00Z,1,Chrome,desktop,Windows,Eagle Butte,US,SD,organic,https://google.com/,,,,,
wix_unknown_152026_17,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-05T17:00:00Z,1,Chrome,desktop,Windows,Danvers,US,MA,organic,https://google.com/,,,,,
wix_155.190.1.45_2182026_9,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-18T09:00:00Z,1,Edge,desktop,Windows,Toronto,CA,ON,organic,https://bing.com/,,,,,
wix_155.190.48.44_552026_22,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-05T22:00:00Z,1,Edge,desktop,Windows,Tokyo,JP,Tokyo,organic,https://bing.com/,,,,,634000
wix_206.47.124.230_2242026_10,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-24T10:00:00Z,1,Edge,desktop,Windows,Edmonton,CA,AB,organic,https://bing.com/,,,,,
wix_199.84.220.197_2172026_13,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Houston,US,TX,referral,,hs_email,email,,23481503,
wix_90.250.73.114_1312026_9,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-31T09:00:00Z,1,Edge,desktop,Windows,Milton Keynes,GB,MIK,organic,https://bing.com/,,,,,
wix_174.200.0.155_2262026_11,/,2026-02-26T11:00:00Z,1,Safari,mobile,iOS,Minneapolis,US,MN,direct,,,,,,52000
wix_58.49.196.88_2192026_19,/partners,2026-02-19T19:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_76.120.40.133_5202026_7,/,2026-05-20T07:00:00Z,1,Chrome,desktop,Mac OS,Parker,US,CO,organic,https://google.com/,,,,,21000
wix_136.226.244.194_632026_23,/solutions/ai-strategy-and-design,2026-06-03T23:00:00Z,1,Chrome,desktop,Mac OS,Chennai,IN,TN,direct,https://synozur.com/,,,,,
wix_82.22.201.38_342026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,24497392,
